S. No,Filing Number,Date of Listing,Date of Upload,Order/Judgement
389,2401105001302022,09-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001812022/04/Order-Challenge/04_order-Challange_004_164690572916396929996229c9816f76c.pdf
390,2401105001302022,16-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001812022/04/Order-Challenge/04_order-Challange_004_1645098481243116001620e35f18a90d.pdf
391,2401105001312022,13-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_1674105398203595159063c8d23630f58.pdf
392,2401105001312022,11-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_16684977491237951115637341552aaf4.pdf
393,2401105001312022,07-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_1662724252921419241631b289c577e7.pdf
394,2401105001312022,13-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_1657883468120620951662d14b4c8f608.pdf
395,2401105001312022,23-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_1656053256170550202562b55e08a9f1e.pdf
396,2401105001312022,03-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_16545117541030713478629dd88ad320d.pdf
397,2401105001312022,18-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_16503668831926735723625e99a39b209.pdf
398,2401105001312022,14-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_1647339224150101517623066d84776e.pdf
399,2401105001312022,03-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001822022/04/Order-Challenge/04_order-Challange_004_164638953314725177246221e91d62d4b.pdf
400,2401105001332022,14-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001802022/04/Order-Challenge/04_order-Challange_004_1655287490152757359662a9aec20715d.pdf
401,2401105001332022,26-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001802022/04/Order-Challenge/04_order-Challange_004_1651142717982695629626a703ddf428.pdf
402,2401105001332022,04-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001802022/04/Order-Challenge/04_order-Challange_004_16492441532050553059624d77f96ba1d.pdf
403,2401105001332022,15-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001802022/04/Order-Challenge/04_order-Challange_004_16475139891501766845623311854121d.pdf
404,2401105001332022,07-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001802022/04/Order-Challenge/04_order-Challange_004_16443159431570305509620245274f509.pdf
405,2401105001342022,16-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001862022/04/Order-Challenge/04_order-Challange_004_164743246815711339426231d314568b7.pdf
406,2401105001342022,15-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001862022/04/Order-Challenge/04_order-Challange_004_1645091977789042002620e1c89aa663.pdf
407,2401105001352022,07-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001852022/04/Order-Challenge/04_order-Challange_004_16444064222858935096203a6964e250.pdf
408,2401105001352022,28-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001852022/04/Order-Challenge/04_order-Challange_004_164369798586736859861f8d741529bc.pdf
409,2401105001362022,22-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001892022/04/Order-Challenge/04_order-Challange_004_164567611218170195662170650620b3.pdf
410,2401105001362022,16-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001892022/04/Order-Challenge/04_order-Challange_004_1645087712246587408620e0be013b40.pdf
411,2401105001362022,09-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001892022/04/Order-Challenge/04_order-Challange_004_16444881587014876556204e5de237f2.pdf
412,2401105001362022,01-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001892022/04/Order-Challenge/04_order-Challange_004_164379611731294160061fa56951b979.pdf
413,2401105001372022,03-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001912022/04/Order-Challenge/04_order-Challange_004_164421319016464176006200b3c6af85d.pdf
414,2401105001382022,22-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001752022/04/Order-Challenge/04_order-Challange_004_164561203033109578862160bfe35b57.pdf
415,2401105001382022,21-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001752022/04/Order-Challenge/04_order-Challange_004_1645609470234172353621601fed0c34.pdf
416,2401105001382022,08-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001752022/04/Order-Challenge/04_order-Challange_004_16444085031640655646203aeb757649.pdf
417,2401105001382022,22-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001752022/04/Order-Challenge/04_order-Challange_004_164561203033109578862160bfe35b57.pdf
418,2401105001382022,21-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001752022/04/Order-Challenge/04_order-Challange_004_1645609470234172353621601fed0c34.pdf
419,2401105001382022,08-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105001752022/04/Order-Challenge/04_order-Challange_004_16444085031640655646203aeb757649.pdf
420,2401105001442022,22-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_16877715408930805696499599479a4b.pdf
421,2401105001442022,09-05-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1683866382463851295645dc30ea16e1.pdf
422,2401105001442022,10-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_168119682417722047216435071888586.pdf
423,2401105001442022,24-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1677476881162967323763fc44119171b.pdf
424,2401105001442022,17-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1674113097103771366263c8f049e6958.pdf
425,2401105001442022,13-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_16711873501622630736639c4b966fa9b.pdf
426,2401105001442022,21-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_16692845081403595492637f429c82a0f.pdf
427,2401105001442022,29-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_166452150614333977736336952266dbc.pdf
428,2401105001442022,16-08-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1660821658196702756062fe209ae162a.pdf
429,2401105001442022,20-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_165581296971743423362b1b36955ec6.pdf
430,2401105001442022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1652356154321145915627cf43a7cb88.pdf
431,2401105001442022,07-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1649418549203548991662502135c64c3.pdf
432,2401105001442022,02-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_1646303029143395417562209735b1fca.pdf
433,2401105001442022,04-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002072022/04/Order-Challenge/04_order-Challange_004_164423601975889296162010cf3672ec.pdf
434,2401105001452022,25-08-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_1661851752921628955630dd868b85ed.pdf
435,2401105001452022,15-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_1658210093177613050062d6472d7906d.pdf
436,2401105001452022,16-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_165546827147927403962ac70ef63003.pdf
437,2401105001452022,28-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_165122602015344702626bb5a4b5c10.pdf
438,2401105001452022,11-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_16472514912123818550622f102385a95.pdf
439,2401105001452022,07-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_164431913218001556996202519c27473.pdf
440,2401105001452022,25-08-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_1661851752921628955630dd868b85ed.pdf
441,2401105001452022,15-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_1658210093177613050062d6472d7906d.pdf
442,2401105001452022,16-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_165546827147927403962ac70ef63003.pdf
443,2401105001452022,28-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_165122602015344702626bb5a4b5c10.pdf
444,2401105001452022,11-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_16472514912123818550622f102385a95.pdf
445,2401105001452022,07-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002162022/04/Order-Challenge/04_order-Challange_004_164431913218001556996202519c27473.pdf
446,2401105001462022,06-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_165476808093026883662a1c1d0d8f38.pdf
447,2401105001462022,19-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_165053517573643884162612b07a5cca.pdf
448,2401105001462022,21-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_1645609417916223598621601c99b0fc.pdf
449,2401105001462022,08-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_164440847710441701016203ae9d786b6.pdf
450,2401105001462022,06-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_165476808093026883662a1c1d0d8f38.pdf
451,2401105001462022,19-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_165053517573643884162612b07a5cca.pdf
452,2401105001462022,21-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_1645609417916223598621601c99b0fc.pdf
453,2401105001462022,08-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002172022/04/Order-Challenge/04_order-Challange_004_164440847710441701016203ae9d786b6.pdf
454,2401105001472022,12-07-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_168965897231093592564b6265cb294f.pdf
455,2401105001472022,20-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_16874275591511483100649419e72f91f.pdf
456,2401105001472022,18-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_16819763245236872186440ec04d0dee.pdf
457,2401105001472022,17-03-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_167905448714126113936414569763169.pdf
458,2401105001472022,02-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1675662215120932000263e093879b570.pdf
459,2401105001472022,02-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1672828820111068498063b55794755a3.pdf
460,2401105001472022,29-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1669961439806505492638996dfa8c1a.pdf
461,2401105001472022,17-10-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1666158725696765297634f908597ff6.pdf
462,2401105001472022,16-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1663567891235020111632808135141a.pdf
463,2401105001472022,29-07-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_165943328869037432762e8f148e13cb.pdf
464,2401105001472022,22-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_165605145649421982262b55700cebea.pdf
465,2401105001472022,06-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1652180553784872988627a4649a5ca2.pdf
466,2401105001472022,07-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1649418481765528092625020f122c90.pdf
467,2401105001472022,14-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_1647339046153361614662306626d2476.pdf
468,2401105001472022,25-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_16458533502355312146219baa69edc9.pdf
469,2401105001472022,02-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105002212022/04/Order-Challenge/04_order-Challange_004_164395854445619018061fcd110be5a7.pdf
470,2401105000492022,01-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_167533749144929978363db9f1317738.pdf
471,2401105000492022,22-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_167222530793512222663ac221be4a58.pdf
472,2401105000492022,08-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_167151693782135861463a1530962c7f.pdf
473,2401105000492022,02-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16704782461306110275639179a6510a7.pdf
474,2401105000492022,15-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_1668761944102684459863774958eba3d.pdf
475,2401105000492022,14-10-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16660698891880447162634e3581ce18f.pdf
476,2401105000492022,27-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_166445438632862100063358ef214277.pdf
477,2401105000492022,22-09-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16639297771542503516632d8db1a96f7.pdf
478,2401105000492022,02-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16544979961378452906629da2cce7cb6.pdf
479,2401105000492022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16523557294963604627cf291870ab.pdf
480,2401105000492022,18-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16503656532117851161625e94d55a419.pdf
481,2401105000492022,25-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_16482874181952127709623edebaebde8.pdf
482,2401105000492022,10-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_1646998050759997694622b322249bcd.pdf
483,2401105000492022,23-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_1645779573173360786962189a75c2a7b.pdf
484,2401105000492022,27-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000712022/04/Order-Challenge/04_order-Challange_004_164430156510009567762020cfd1f8a0.pdf
485,2401105000532022,14-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_16874190244352138046493f890342ed.pdf
486,2401105000532022,06-03-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_16783574109891572466409b3a251821.pdf
487,2401105000532022,03-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_167291309194660265563b6a0c3e0997.pdf
488,2401105000532022,01-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_166762591211054507306365f3b873f77.pdf
489,2401105000532022,16-08-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_1661166286461899808630362ce62e30.pdf
490,2401105000532022,07-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_165477222333955874262a1d1ff36d82.pdf
491,2401105000532022,29-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_164872477674520356462458b28486d6.pdf
492,2401105000532022,25-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_164327999962935503261f2767f8aa75.pdf
493,2401105000532022,14-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_16874190244352138046493f890342ed.pdf
494,2401105000532022,06-03-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_16783574109891572466409b3a251821.pdf
495,2401105000532022,03-01-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_167291309194660265563b6a0c3e0997.pdf
496,2401105000532022,01-11-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_166762591211054507306365f3b873f77.pdf
497,2401105000532022,16-08-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_1661166286461899808630362ce62e30.pdf
498,2401105000532022,07-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_165477222333955874262a1d1ff36d82.pdf
499,2401105000532022,29-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_164872477674520356462458b28486d6.pdf
500,2401105000532022,25-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000782022/04/Order-Challenge/04_order-Challange_004_164327999962935503261f2767f8aa75.pdf
501,2401105000542022,01-08-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_1691219797108946500364cdf755caac4.pdf
502,2401105000542022,21-06-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_1687503202118280537064954162a73ce.pdf
503,2401105000542022,19-04-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_1682057759135012371964422a1f3f083.pdf
504,2401105000542022,08-02-2023,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_1676006906614760763e5d5fadf050.pdf
505,2401105000542022,21-12-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_167177439549419167763a540bb360fe.pdf
506,2401105000542022,17-10-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_1666157031658093634634f89e798b7f.pdf
507,2401105000542022,17-08-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_16611669971139892463036595c0592.pdf
508,2401105000542022,20-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_1655894541198650141662b2f20da0207.pdf
509,2401105000542022,30-03-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_164872604320865172006245901b0102f.pdf
510,2401105000542022,08-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105035592021/04/Order-Challenge/04_order-Challange_004_164440803010179127626203acde029b6.pdf
511,2401105000572022,21-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000832022/04/Order-Challenge/04_order-Challange_004_164335441985699537861f3993374b70.pdf
512,2401105000572022,21-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000832022/04/Order-Challenge/04_order-Challange_004_164335441985699537861f3993374b70.pdf
513,2401105000582022,20-01-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000852022/04/Order-Challenge/04_order-Challange_004_164275466895535057761ea726c58216.pdf
514,2401105000592022,20-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000862022/04/Order-Challenge/04_order-Challange_004_16558954797707135862b2f5b7df761.pdf
515,2401105000592022,07-06-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000862022/04/Order-Challenge/04_order-Challange_004_165477217186270811462a1d1cbeac94.pdf
516,2401105000592022,10-05-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000862022/04/Order-Challenge/04_order-Challange_004_1652351953143522298627ce3d10aa57.pdf
517,2401105000592022,06-04-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000862022/04/Order-Challenge/04_order-Challange_004_16493297471608699998624ec65361858.pdf
518,2401105000592022,09-02-2022,,https://nclt.gov.in/gen_pdf.php?filepath=/Efile_Document/ncltdoc/casedoc/2401105000862022/04/Order-Challenge/04_order-Challange_004_164448780918975862816204e4814d529.pdf
